idx,street_no,street_name,postal_code,city,province,address
3025,105,military road n,K0C1N0,lancaster,ontario,"105, military road n, lancaster, ontario"
3026,10,senlac road,M2N6P8,toronto,ontario,"10, senlac road, toronto, ontario"
3027,1,henry avenue,N8H5P1,leamington,ontario,"1, henry avenue, leamington, ontario"
3028,2000,blackwater road,N5X4K6,london,ontario,"2000, blackwater road, london, ontario"
3029,920,bank street,K1S1M8,ottawa,ontario,"920, bank street, ottawa, ontario"
3030,2109,lakeshore road,L7R4Z4,burlington,ontario,"2109, lakeshore road, burlington, ontario"
3031,801,fourth street e,K6H7M8,cornwall,ontario,"801, fourth street e, cornwall, ontario"
3032,18,jacobson drive,P3Y1P7,sudbury,ontario,"18, jacobson drive, sudbury, ontario"
3033,155,riddell road,L9W5H3,orangeville,ontario,"155, riddell road, orangeville, ontario"
3034,16,legacy lane,P1H0B1,huntsville,ontario,"16, legacy lane, huntsville, ontario"
3035,420,mackay street,K1M2C4,ottawa,ontario,"420, mackay street, ottawa, ontario"
3036,120,wellington street,L0S1J0,niagara-on-the-lake,ontario,"120, wellington street, niagara-on-the-lake, ontario"
3037,3955,13 street,N9H2S7,windsor,ontario,"3955, 13 street, windsor, ontario"
3038,1750,ec row,N8W1Y3,windsor,ontario,"1750, ec row, windsor, ontario"
3039,180,oak park boulevard,L6H0A6,oakville,ontario,"180, oak park boulevard, oakville, ontario"
3040,3421,frederick avenue,L0R2C0,lincoln,ontario,"3421, frederick avenue, lincoln, ontario"
3041,423,devonshire avenue,N4S0B2,woodstock,ontario,"423, devonshire avenue, woodstock, ontario"
3042,15055,yonge street,L4G6T4,aurora,ontario,"15055, yonge street, aurora, ontario"
3043,250,tain street,N0M2K0,parkhill,ontario,"250, tain street, parkhill, ontario"
3044,1645,pickering parkway,L1V7E9,pickering,ontario,"1645, pickering parkway, pickering, ontario"
3045,1111,pembroke street w,K8A8P6,pembroke,ontario,"1111, pembroke street w, pembroke, ontario"
3046,1801,valley farm road,L1V0A5,pickering,ontario,"1801, valley farm road, pickering, ontario"
3047,8403,islington avenue,L4L1X3,vaughan,ontario,"8403, islington avenue, vaughan, ontario"
3049,1022,pembroke street e,K8A8A7,pembroke,ontario,"1022, pembroke street e, pembroke, ontario"
3050,450,albert street,K7V4K4,renfrew,ontario,"450, albert street, renfrew, ontario"
3051,10,melville street n,N1S1H5,cambridge,ontario,"10, melville street n, cambridge, ontario"
3052,29,mississauga road n,L5H2H7,mississauga,ontario,"29, mississauga road n, mississauga, ontario"
4854,80,queen street n,L8R3P6,hamilton,ontario,"80, queen street n, hamilton, ontario"
4907,536,upper paradise road,L9C5E3,hamilton,ontario,"536, upper paradise road, hamilton, ontario"
3087,1750,division road n,N9Y4G7,kingsville,ontario,"1750, division road n, kingsville, ontario"
3102,2140,baronwood drive,L6M4V6,oakville,ontario,"2140, baronwood drive, oakville, ontario"
3106,2065,leanne boulevard,L5K2L6,mississauga,ontario,"2065, leanne boulevard, mississauga, ontario"
3107,495,the west mall,M9C5S3,toronto,ontario,"495, the west mall, toronto, ontario"
3108,200,david bergey drive,N2E3Y4,kitchener,ontario,"200, david bergey drive, kitchener, ontario"
3115,380,church street,L6B1E1,markham,ontario,"380, church street, markham, ontario"
3116,451,woodmount drive,L1G8E3,hampton,ontario,"451, woodmount drive, hampton, ontario"
3112,138,dowling avenue,M6K3A6,toronto,ontario,"138, dowling avenue, toronto, ontario"
3078,550,wilbrod street,K1N9M3,ottawa,ontario,"550, wilbrod street, ottawa, ontario"
3079,1,corkstown road,K2H1B6,ottawa,ontario,"1, corkstown road, ottawa, ontario"
3080,201,riverside drive,N6H1E5,london,ontario,"201, riverside drive, london, ontario"
3081,100,robert speck parkway,L4Z0A1,mississauga,ontario,"100, robert speck parkway, mississauga, ontario"
3082,100,island lodge road,K1N0A2,ottawa,ontario,"100, island lodge road, ottawa, ontario"
3083,4,coveside drive,P1H2J9,huntsville,ontario,"4, coveside drive, huntsville, ontario"
3084,1813,county road 2 e,K6V5T1,brockville,ontario,"1813, county road 2 e, brockville, ontario"
3085,5958,16 avenue,L3P3J3,markham,ontario,"5958, 16 avenue, markham, ontario"
3086,590,grand marais road e,N8X3H4,windsor,ontario,"590, grand marais road e, windsor, ontario"
3088,1691,gordon street,N1L1E1,guelph,ontario,"1691, gordon street, guelph, ontario"
3089,609,wharncliffe road s,N6J2N7,london,ontario,"609, wharncliffe road s, london, ontario"
3090,4005,eglinton avenue w,M9A5H3,toronto,ontario,"4005, eglinton avenue w, toronto, ontario"
3091,1645,paris street,P3E6L5,sudbury,ontario,"1645, paris street, sudbury, ontario"
3092,13500,riverside drive e,N8N0C3,windsor,ontario,"13500, riverside drive e, windsor, ontario"
3093,2018,robertson road,K2H1C6,ottawa,ontario,"2018, robertson road, ottawa, ontario"
3094,70,stonehaven drive,K2M3B4,ottawa,ontario,"70, stonehaven drive, ottawa, ontario"
3095,100,caroline street s,N2L1X5,waterloo,ontario,"100, caroline street s, waterloo, ontario"
3096,770,arundel street,P7A8C8,thunder bay,ontario,"770, arundel street, thunder bay, ontario"
3097,105,pillsbury drive,L4R0E7,midland,ontario,"105, pillsbury drive, midland, ontario"
3098,436,powerline road,N3T6G5,brantford,ontario,"436, powerline road, brantford, ontario"
3099,340,mccowan road,M1J3P4,toronto,ontario,"340, mccowan road, toronto, ontario"
3100,600,valley vista drive,L6A4H2,vaughan,ontario,"600, valley vista drive, vaughan, ontario"
3101,25,van horne avenue,K7A5L2,smiths falls,ontario,"25, van horne avenue, smiths falls, ontario"
3103,2160,baronwood drive,L6M0Y1,oakville,ontario,"2160, baronwood drive, oakville, ontario"
3104,15,market street e,K6V0A6,brockville,ontario,"15, market street e, brockville, ontario"
3105,181,janefield avenue,N1G1V2,guelph,ontario,"181, janefield avenue, guelph, ontario"
3109,599,william avenue,P3A5E3,sudbury,ontario,"599, william avenue, sudbury, ontario"
3111,140,letitia street,L4N1P5,barrie,ontario,"140, letitia street, barrie, ontario"
3113,9,armstrong drive,K7A5H7,smiths falls,ontario,"9, armstrong drive, smiths falls, ontario"
3114,1217,old mohawk road,L9K1P6,hamilton,ontario,"1217, old mohawk road, hamilton, ontario"
3118,105,st paul street e,K0C1A0,alexandria,ontario,"105, st paul street e, alexandria, ontario"
3119,2990,riverside drive w,N9C1A2,windsor,ontario,"2990, riverside drive w, windsor, ontario"
3120,25,keil drive n,N7L5J9,chatham-kent,ontario,"25, keil drive n, chatham-kent, ontario"
3121,1574,lincoln road,N8Y2J4,windsor,ontario,"1574, lincoln road, windsor, ontario"
3122,20,emma street,N7L5K5,chatham-kent,ontario,"20, emma street, chatham-kent, ontario"
3130,435,grand avenue w,N7M5L8,chatham-kent,ontario,"435, grand avenue w, chatham-kent, ontario"
3131,310,oxford street w,N6H4N6,london,ontario,"310, oxford street w, london, ontario"
3132,312,oxford street w,N6H4N7,london,ontario,"312, oxford street w, london, ontario"
3133,5935,bathurst street,M2R1Y8,toronto,ontario,"5935, bathurst street, toronto, ontario"
3134,41,pinnacle street s,K8N3A1,belleville,ontario,"41, pinnacle street s, belleville, ontario"
3135,156,murray street,L6X3L7,brampton,ontario,"156, murray street, brampton, ontario"
3136,361,queen street s,L5M1M3,mississauga,ontario,"361, queen street s, mississauga, ontario"
3137,1111,elias street,N5W5L1,london,ontario,"1111, elias street, london, ontario"
3138,3555,danforth avenue,M1L1E3,toronto,ontario,"3555, danforth avenue, toronto, ontario"
3139,6815,tecumseh road,N0R1N0,lakeshore,ontario,"6815, tecumseh road, lakeshore, ontario"
3140,468,queen street e,M5A1T7,toronto,ontario,"468, queen street e, toronto, ontario"
3142,283,lisgar street,P7B6G6,thunder bay,ontario,"283, lisgar street, thunder bay, ontario"
3143,401,smyth road,K1H8L1,ottawa,ontario,"401, smyth road, ottawa, ontario"
3144,2675,queensview drive,K2B8K2,ottawa,ontario,"2675, queensview drive, ottawa, ontario"
3145,3330,midland avenue,M1V5E7,toronto,ontario,"3330, midland avenue, toronto, ontario"
3146,,rr 2,L0E1R0,georgina,ontario,"rr 2, georgina, ontario"
3147,6275,indian lane,N0N1J1,lambton shores,ontario,"6275, indian lane, lambton shores, ontario"
3148,135,lakeshore boulevard,N0H2T0,wiarton,ontario,"135, lakeshore boulevard, wiarton, ontario"
3149,5884,rama road,L3V6H6,orillia,ontario,"5884, rama road, orillia, ontario"
3150,57,mason drive,N0H2L0,southampton,ontario,"57, mason drive, southampton, ontario"
3151,,,,muncey,ontario,"muncey, ontario"
3152,62,finch avenue w,M2N7G1,toronto,ontario,"62, finch avenue w, toronto, ontario"
3153,29,kingston street,N7A3K2,goderich,ontario,"29, kingston street, goderich, ontario"
3154,326,12 street,N4N1V6,hanover,ontario,"326, 12 street, hanover, ontario"
3155,600,melita crescent,M6G3Z4,toronto,ontario,"600, melita crescent, toronto, ontario"
3156,128,cobblehill road,L7J2N6,acton,ontario,"128, cobblehill road, acton, ontario"
3157,345,church street,L6J7G4,oakville,ontario,"345, church street, oakville, ontario"
3158,365,bloor street e,M4W3L4,toronto,ontario,"365, bloor street e, toronto, ontario"
3159,4211,yonge street,M2P2A9,toronto,ontario,"4211, yonge street, toronto, ontario"
3160,380,leboutillier avenue,K1K3W3,ottawa,ontario,"380, leboutillier avenue, ottawa, ontario"
3161,55,hess street s,L8N4E5,hamilton,ontario,"55, hess street s, hamilton, ontario"
3162,21,hunter street e,L8N1M2,hamilton,ontario,"21, hunter street e, hamilton, ontario"
4232,701,upper sherman avenue,L8V3M7,hamilton,ontario,"701, upper sherman avenue, hamilton, ontario"
3165,55,angeline street n,K9V5B7,kawartha lakes,ontario,"55, angeline street n, kawartha lakes, ontario"
3166,960,notre dame avenue,P3A2T4,sudbury,ontario,"960, notre dame avenue, sudbury, ontario"
3167,2233,south millway drive,L5L3H7,mississauga,ontario,"2233, south millway drive, mississauga, ontario"
3168,100,constellation crescent w,K2A4A4,ottawa,ontario,"100, constellation crescent w, ottawa, ontario"
4763,9,meridian place,K2G6P8,ottawa,ontario,"9, meridian place, ottawa, ontario"
3607,200,island lodge road,K1N5M2,ottawa,ontario,"200, island lodge road, ottawa, ontario"
4794,750,tungsten street,P7A5C2,thunder bay,ontario,"750, tungsten street, thunder bay, ontario"
3176,277,victoria street,M5B1W2,toronto,ontario,"277, victoria street, toronto, ontario"
3177,55,john street,M5V3C6,toronto,ontario,"55, john street, toronto, ontario"
3178,55,john street,M5V3C6,toronto,ontario,"55, john street, toronto, ontario"
4090,2233,kipling avenue,M9W4L3,toronto,ontario,"2233, kipling avenue, toronto, ontario"
4132,3197,lake shore boulevard w,M8V3X5,toronto,ontario,"3197, lake shore boulevard w, toronto, ontario"
5205,9,neilson road,M1E5E1,toronto,ontario,"9, neilson road, toronto, ontario"
5813,200,dawes road,M4C5M8,toronto,ontario,"200, dawes road, toronto, ontario"
6004,400,the west mall,M9C5S1,toronto,ontario,"400, the west mall, toronto, ontario"
3188,151,meadowlands drive w,K2G2S3,ottawa,ontario,"151, meadowlands drive w, ottawa, ontario"
3189,530,columbia street w,N2T0B1,waterloo,ontario,"530, columbia street w, waterloo, ontario"
3190,2741,chamberland street,K4K0B4,clarence-rockland,ontario,"2741, chamberland street, clarence-rockland, ontario"
3191,10,overlea boulevard,M4H1A4,toronto,ontario,"10, overlea boulevard, toronto, ontario"
3192,337,hamilton regional road 8,L8G1E7,hamilton,ontario,"337, hamilton regional road 8, hamilton, ontario"
3193,105,shipley street,N0M1L0,clinton,ontario,"105, shipley street, clinton, ontario"
3195,2810,matheson boulevard e,L4W4X7,mississauga,ontario,"2810, matheson boulevard e, mississauga, ontario"
3196,80,waterloo avenue,N1H0A1,guelph,ontario,"80, waterloo avenue, guelph, ontario"
3198,1101,nicholson road,L3Y9C3,newmarket,ontario,"1101, nicholson road, newmarket, ontario"
3199,1929,bayview avenue,M4G3E8,toronto,ontario,"1929, bayview avenue, toronto, ontario"
3201,303,york street,P3E2A5,sudbury,ontario,"303, york street, sudbury, ontario"
3202,229,camelot street,P7A4B2,thunder bay,ontario,"229, camelot street, thunder bay, ontario"
3203,206,fifth avenue,P4N5L3,timmins,ontario,"206, fifth avenue, timmins, ontario"
3204,20,anne street s,L4N2C6,barrie,ontario,"20, anne street s, barrie, ontario"
3205,210,woolwich street,N2K1S7,kitchener,ontario,"210, woolwich street, kitchener, ontario"
3206,10,ormond street n,L2V1Y7,thorold,ontario,"10, ormond street n, thorold, ontario"
3207,310,division street,K9A3R3,cobourg,ontario,"310, division street, cobourg, ontario"
3208,233,8 street,P0L1C0,cochrane,ontario,"233, 8 street, cochrane, ontario"
3210,140,cundles road w,L4N9X8,barrie,ontario,"140, cundles road w, barrie, ontario"
3213,250,campbell street,L9Y4J9,collingwood,ontario,"250, campbell street, collingwood, ontario"
3215,43,aylmer avenue,K1S5R4,ottawa,ontario,"43, aylmer avenue, ottawa, ontario"
3216,650,mountain maple avenue,N2V2P7,waterloo,ontario,"650, mountain maple avenue, waterloo, ontario"
3217,2235,parkedale avenue,K6V6B2,brockville,ontario,"2235, parkedale avenue, brockville, ontario"
3218,50,orchard avenue,N3Y3H1,simcoe,ontario,"50, orchard avenue, simcoe, ontario"
3219,60,james street,L2R7E7,st catharines,ontario,"60, james street, st catharines, ontario"
3220,108,Amgeline street,K9V3L4,lindsay,ontario,"108, Amgeline street, lindsay, ontario"
3221,929,arthur street s,N3B2Z2,elmira,ontario,"929, arthur street s, elmira, ontario"
3222,20,sunray street,L1N8Y3,whitby,ontario,"20, sunray street, whitby, ontario"
3223,108,russel street,K0K2K0,madoc,ontario,"108, russel street, madoc, ontario"
3224,470,dundas street e,K8N1G1,belleville,ontario,"470, dundas street e, belleville, ontario"
3225,83,maple avenue,K0M1S0,haliburton,ontario,"83, maple avenue, haliburton, ontario"
3227,185,hunter street e,K9H0H1,peterborough,ontario,"185, hunter street e, peterborough, ontario"
3228,1,meno ya-win way,P8T1A8,sioux lookout,ontario,"1, meno ya-win way, sioux lookout, ontario"
3229,361,mcintyre street e,P1B1C9,north bay,ontario,"361, mcintyre street e, north bay, ontario"
3232,1450,1 avenue w,N4K5H1,owen sound,ontario,"1450, 1 avenue w, owen sound, ontario"
3233,100,gordon street,N5A7T8,stratford,ontario,"100, gordon street, stratford, ontario"
3234,65,cedar pointe drive,L4N5R7,barrie,ontario,"65, cedar pointe drive, barrie, ontario"
3235,240,edward street,L4G3S9,aurora,ontario,"240, edward street, aurora, ontario"
3236,40,sunset boulevard,K7H2Y4,perth,ontario,"40, sunset boulevard, perth, ontario"
3237,50,charlton avenue e,L8N4A6,hamilton,ontario,"50, charlton avenue e, hamilton, ontario"
3239,30,edinburgh road n,N1H7J1,guelph,ontario,"30, edinburgh road n, guelph, ontario"
3241,499,notre dame street,N0R1A0,lakeshore,ontario,"499, notre dame street, lakeshore, ontario"
3242,61,woolwich street n,N0B1M0,breslau,ontario,"61, woolwich street n, breslau, ontario"
3243,320,vansickle road,,st. catharines,ontario,"320, vansickle road, st. catharines, ontario"
3244,55,hugo crescent,N2M5J1,kitchener,ontario,"55, hugo crescent, kitchener, ontario"
3331,4,hagey avenue,L2A5M5,fort erie,ontario,"4, hagey avenue, fort erie, ontario"
4287,6,hagey avenue,L2A5M5,fort erie,ontario,"6, hagey avenue, fort erie, ontario"
4390,6861,oakwood drive,L2E6S5,niagara falls,ontario,"6861, oakwood drive, niagara falls, ontario"
4603,77,river road,P0J1H0,englehart,ontario,"77, river road, englehart, ontario"
4626,6747,oakwood drive,L2G0J3,niagara falls,ontario,"6747, oakwood drive, niagara falls, ontario"
5874,6400,valley way,L2E7E3,niagara falls,ontario,"6400, valley way, niagara falls, ontario"
3252,5307,canotek road,K1J9M2,ottawa,ontario,"5307, canotek road, ottawa, ontario"
3253,3051,constitution boulevard,L4Y2Z1,mississauga,ontario,"3051, constitution boulevard, mississauga, ontario"
3254,36,page street,L2R4A7,st catharines,ontario,"36, page street, st catharines, ontario"
3255,71,sanford avenue n,L8L8G6,hamilton,ontario,"71, sanford avenue n, hamilton, ontario"
3256,55,the queensway w,L5B1B5,mississauga,ontario,"55, the queensway w, mississauga, ontario"
3257,66,roncesvalles avenue,M6R3A7,toronto,ontario,"66, roncesvalles avenue, toronto, ontario"
3259,555,main street s,K0C1A0,alexandria,ontario,"555, main street s, alexandria, ontario"
3263,50,dickson street,N1R5W8,cambridge,ontario,"50, dickson street, cambridge, ontario"
3264,1,carden street,N1H3A1,guelph,ontario,"1, carden street, guelph, ontario"
3265,35,weber street w,N2H3Z1,kitchener,ontario,"35, weber street w, kitchener, ontario"
3266,710,southdale road e,N6E1R8,london,ontario,"710, southdale road e, london, ontario"
3267,350,burwell road,N5P0A3,saint thomas,ontario,"350, burwell road, saint thomas, ontario"
3268,500,donald street,P7E5V3,thunder bay,ontario,"500, donald street, thunder bay, ontario"
3648,481,melrose boulevard,P4N5H3,timmins,ontario,"481, melrose boulevard, timmins, ontario"
3270,100,regina street s,N2J4A8,waterloo,ontario,"100, regina street s, waterloo, ontario"
3271,360,fairview avenue w,N8M1Y6,essex,ontario,"360, fairview avenue w, essex, ontario"
3272,1,huron street,N5A5S4,stratford,ontario,"1, huron street, stratford, ontario"
3273,1,halton hills drive,L7G5G2,halton hills,ontario,"1, halton hills drive, halton hills, ontario"
3274,317,james street s,N4X1B5,saint marys,ontario,"317, james street s, saint marys, ontario"
3275,608,winnipeg avenue,P0T2S0,schreiber,ontario,"608, winnipeg avenue, schreiber, ontario"
3276,1669,arthur street,P0R1J0,richards landing,ontario,"1669, arthur street, richards landing, ontario"
3278,1710,dufferin street,M6E3P2,toronto,ontario,"1710, dufferin street, toronto, ontario"
3279,425,sherbourne street,M4X1K5,toronto,ontario,"425, sherbourne street, toronto, ontario"
3280,550,queen street e,M5A1V2,toronto,ontario,"550, queen street e, toronto, ontario"
3281,205,hiram street,P1L1T9,bracebridge,ontario,"205, hiram street, bracebridge, ontario"
3282,119,memorial,L3V5X1,orillia,ontario,"119, memorial, orillia, ontario"
3283,,rr 2,P9A3M3,fort frances,ontario,"rr 2, fort frances, ontario"
3284,78,riverside drive,N6H1B4,london,ontario,"78, riverside drive, london, ontario"
3285,1,industrial park road,P0R1B0,blind river,ontario,"1, industrial park road, blind river, ontario"
3286,512,thunder bridge road,K9V4R1,kawartha lakes,ontario,"512, thunder bridge road, kawartha lakes, ontario"
3287,1387,beachburg road,K0J1C0,beachburg,ontario,"1387, beachburg road, beachburg, ontario"
3288,12472,york durham line,L4A3L2,whitchurch-stouffville,ontario,"12472, york durham line, whitchurch-stouffville, ontario"
3289,317079,highway 6,N0H1G0,chatsworth,ontario,"317079, highway 6, chatsworth, ontario"
3290,66,victoria street,N0M2N0,lambton shores,ontario,"66, victoria street, lambton shores, ontario"
3291,6124,ana street,N0K1C0,brunner,ontario,"6124, ana street, brunner, ontario"
3292,185,lakewood park road,P1H1Y7,huntsville,ontario,"185, lakewood park road, huntsville, ontario"
3293,4319,cove road,K0G1V0,portland,ontario,"4319, cove road, portland, ontario"
3294,10072,oxbow drive,N0L1R0,komoka,ontario,"10072, oxbow drive, komoka, ontario"
3295,9504,highway 38,K0H1T0,godfrey,ontario,"9504, highway 38, godfrey, ontario"
3296,4676,darks side road,K0A2X0,pakenham,ontario,"4676, darks side road, pakenham, ontario"
3297,440,essex road 8,N0R1V0,south woodslee,ontario,"440, essex road 8, south woodslee, ontario"
3298,6369,wellington county road 9,N4W3G8,listowel,ontario,"6369, wellington county road 9, listowel, ontario"
3609,671,frank street,N0H2T0,wiarton,ontario,"671, frank street, wiarton, ontario"
3446,39262,fingal line,N5P3S5,saint thomas,ontario,"39262, fingal line, saint thomas, ontario"
5562,475,talbot street e,N5H3A5,aylmer,ontario,"475, talbot street e, aylmer, ontario"
3713,206,toronto street s,N0C1H0,markdale,ontario,"206, toronto street s, markdale, ontario"
4175,875,sixth street e,N4K5W5,owen sound,ontario,"875, sixth street e, owen sound, ontario"
5052,575,saddler street e,N0G1R0,durham,ontario,"575, saddler street e, durham, ontario"
3808,476,dundas street w,K8N5B2,belleville,ontario,"476, dundas street w, belleville, ontario"
3957,820,turnberry street,N0G1H0,brussels,ontario,"820, turnberry street, brussels, ontario"
3958,,rr 5,N0M1L0,clinton,ontario,"rr 5, clinton, ontario"
4139,3958,petrolia line,N0N1R0,petrolia,ontario,"3958, petrolia line, petrolia, ontario"
4327,749,devine street,N7T1X3,sarnia,ontario,"749, devine street, sarnia, ontario"
4540,39,morris street,N0N1J0,lambton shores,ontario,"39, morris street, lambton shores, ontario"
3314,9,international drive,K8A6W5,pembroke,ontario,"9, international drive, pembroke, ontario"
4395,725,pembroke street w,K8A8S6,pembroke,ontario,"725, pembroke street w, pembroke, ontario"
3624,101,thompsons road,L9M0V3,penetanguishene,ontario,"101, thompsons road, penetanguishene, ontario"
3321,221,main street,N0M1A0,ailsa craig,ontario,"221, main street, ailsa craig, ontario"
3322,102,craiglee drive,M1N2M7,toronto,ontario,"102, craiglee drive, toronto, ontario"
3324,221,main street,N0M1A0,ailsa craig,ontario,"221, main street, ailsa craig, ontario"
3325,175,rutledge road,L5M0X7,mississauga,ontario,"175, rutledge road, mississauga, ontario"
3326,2300,eglinton avenue w,L5M2V8,mississauga,ontario,"2300, eglinton avenue w, mississauga, ontario"
3328,143,mary street,L0M1G0,creemore,ontario,"143, mary street, creemore, ontario"
3329,5200,corporate drive,L7L7G7,burlington,ontario,"5200, corporate drive, burlington, ontario"
3330,3,crescent hill drive s,L6S2P2,brampton,ontario,"3, crescent hill drive s, brampton, ontario"
3332,13570,elginfield road,N0M2J0,lucan,ontario,"13570, elginfield road, lucan, ontario"
3333,3345,dundas street w,M6P2A6,toronto,ontario,"3345, dundas street w, toronto, ontario"
3334,500,oliver road,P7B2H1,thunder bay,ontario,"500, oliver road, thunder bay, ontario"
3336,1286,weston road,M6M4R3,toronto,ontario,"1286, weston road, toronto, ontario"
6033,37,wilkie street,K8P4E4,belleville,ontario,"37, wilkie street, belleville, ontario"
3339,106,crown street,K8V6R3,quinte west,ontario,"106, crown street, quinte west, ontario"
3340,27,avenue kolb,P5N1G2,kapuskasing,ontario,"27, avenue kolb, kapuskasing, ontario"
3341,2564,market street,K4C1P3,ottawa,ontario,"2564, market street, ottawa, ontario"
3342,205,cummer avenue,M2M2E8,toronto,ontario,"205, cummer avenue, toronto, ontario"
3343,22,winookeeda street,K0L1R0,curve lake,ontario,"22, winookeeda street, curve lake, ontario"
3344,1111,elias street,N5W5L1,london,ontario,"1111, elias street, london, ontario"
3345,112,willowlea road,K0A1L0,ottawa,ontario,"112, willowlea road, ottawa, ontario"
3346,877,yonge street,M4W3M2,toronto,ontario,"877, yonge street, toronto, ontario"
3347,1900,davenport road,M6N1B7,toronto,ontario,"1900, davenport road, toronto, ontario"
3349,332787,plank line,N4G4H1,tillsonburg,ontario,"332787, plank line, tillsonburg, ontario"
3350,36,king street,N3T3C5,brantford,ontario,"36, king street, brantford, ontario"
3351,678,main street e,L8M1K2,hamilton,ontario,"678, main street e, hamilton, ontario"
3353,20,anne street s,L4N2C6,barrie,ontario,"20, anne street s, barrie, ontario"
3355,710,southdale road e,N6E1R8,london,ontario,"710, southdale road e, london, ontario"
3357,150,central avenue,L3M4Z3,grimsby,ontario,"150, central avenue, grimsby, ontario"
3358,70,humberline drive,M9W7H3,toronto,ontario,"70, humberline drive, toronto, ontario"
3359,14737,school house line,N0P2K0,thamesville,ontario,"14737, school house line, thamesville, ontario"
3360,105,main street of delhi,N4B2L8,delhi,ontario,"105, main street of delhi, delhi, ontario"
3361,750,gibraltar street,N4B3B3,delhi,ontario,"750, gibraltar street, delhi, ontario"
3362,80,elgin mills road e,L4C0L3,richmond hill,ontario,"80, elgin mills road e, richmond hill, ontario"
3363,1459,nottinghill gate,L6M4W1,oakville,ontario,"1459, nottinghill gate, oakville, ontario"
3364,5351,yonge street,M2N7L5,toronto,ontario,"5351, yonge street, toronto, ontario"
3365,4180,dundas street w,M8X1X8,toronto,ontario,"4180, dundas street w, toronto, ontario"
3366,187,wynford drive,M3C0C7,toronto,ontario,"187, wynford drive, toronto, ontario"
3367,725,gibraltar street,N4B3C7,delhi,ontario,"725, gibraltar street, delhi, ontario"
3368,645,norfolk street n,N3Y3R2,simcoe,ontario,"645, norfolk street n, simcoe, ontario"
3369,1750,russell road,K1G5Z6,ottawa,ontario,"1750, russell road, ottawa, ontario"
3370,54,eby street,N0B2N0,saint jacobs,ontario,"54, eby street, saint jacobs, ontario"
3371,901,riverside drive w,N9A7J6,windsor,ontario,"901, riverside drive w, windsor, ontario"
3372,200,anemki place,P7J1L6,fort william first nation,ontario,"200, anemki place, fort william first nation, ontario"
3374,3650,dixie road,L4Y3V9,mississauga,ontario,"3650, dixie road, mississauga, ontario"
3375,58,sumach street,M5A3J7,toronto,ontario,"58, sumach street, toronto, ontario"
3377,948,main street,P0M2N1,dokis,ontario,"948, main street, dokis, ontario"
3378,854,erie street e,N9A3Y6,windsor,ontario,"854, erie street e, windsor, ontario"
3379,52,neilson drive,M9C1V7,toronto,ontario,"52, neilson drive, toronto, ontario"
3381,975,james street,N4S0A5,woodstock,ontario,"975, james street, woodstock, ontario"
3382,35,foxden road,M3C2B2,toronto,ontario,"35, foxden road, toronto, ontario"
3383,20,wynford drive,M3C1J4,north york,ontario,"20, wynford drive, north york, ontario"
3384,8,the donway e,M3C3R7,toronto,ontario,"8, the donway e, toronto, ontario"
3385,868,doon village road,N2P3A4,kitchener,ontario,"868, doon village road, kitchener, ontario"
3386,143,byron avenue,N0L1G5,dorchester,ontario,"143, byron avenue, dorchester, ontario"
3387,170,sherway drive,M9C1A6,toronto,ontario,"170, sherway drive, toronto, ontario"
3388,465,morden road,L6K3W6,oakville,ontario,"465, morden road, oakville, ontario"
3389,6,douglas road,L9P1S9,uxbridge,ontario,"6, douglas road, uxbridge, ontario"
3390,277,plymouth road,L3B6E3,welland,ontario,"277, plymouth road, welland, ontario"
3391,501,st george street,N0A1N0,port dover,ontario,"501, st george street, port dover, ontario"
3392,124,dowling avenue,M6K3A6,toronto,ontario,"124, dowling avenue, toronto, ontario"
3393,3595,keele street,M3J1M7,toronto,ontario,"3595, keele street, toronto, ontario"
3394,277,stone church road e,L9B1B1,hamilton,ontario,"277, stone church road e, hamilton, ontario"
3395,82,river street,L0C1H0,sunderland,ontario,"82, river street, sunderland, ontario"
3396,29,king street,P8N2Z3,dryden,ontario,"29, king street, dryden, ontario"
3399,1,elizabeth street,L9W7N7,orangeville,ontario,"1, elizabeth street, orangeville, ontario"
3400,167,centre street,L9V3R8,shelburne,ontario,"167, centre street, shelburne, ontario"
3401,151,centre street,L9V3R7,shelburne,ontario,"151, centre street, shelburne, ontario"
3403,329,gordon street,N1G1X7,guelph,ontario,"329, gordon street, guelph, ontario"
3404,2,king street w,L9H6Z1,hamilton,ontario,"2, king street w, hamilton, ontario"
3405,4353,county road 31,K0C2H0,williamsburg,ontario,"4353, county road 31, williamsburg, ontario"
3406,533,clarence street,K0C2K0,winchester,ontario,"533, clarence street, winchester, ontario"
3407,33,main street,L9H2P7,hamilton,ontario,"33, main street, hamilton, ontario"
3408,39,mary street,L8R3L8,hamilton,ontario,"39, mary street, hamilton, ontario"
3636,26,elgin street,L1C3C8,bowmanville,ontario,"26, elgin street, bowmanville, ontario"
3637,264,king street e,L1C1P9,bowmanville,ontario,"264, king street e, bowmanville, ontario"
3411,115,grassmere avenue,L1H3X7,oshawa,ontario,"115, grassmere avenue, oshawa, ontario"
3412,1650,dundas street e,L1N2K8,whitby,ontario,"1650, dundas street e, whitby, ontario"
3413,1525,nichol avenue,L1N8R5,whitby,ontario,"1525, nichol avenue, whitby, ontario"
3414,605,rossland road e,L1N0B2,whitby,ontario,"605, rossland road e, whitby, ontario"
